Type,Library,Test,Result
1. Parse Validation,simdjson,y_string_unicode_U+200B_ZERO_WIDTH_SPACE,true
1. Parse Validation,simdjson,y_string_accepted_surrogate_pair,true
1. Parse Validation,simdjson,y_number_real_capital_e_neg_exp,true
1. Parse Validation,simdjson,y_structure_lonely_true,true
1. Parse Validation,simdjson,y_number_real_fraction_exponent,true
1. Parse Validation,simdjson,y_string_backslash_and_u_escaped_zero,true
1. Parse Validation,simdjson,y_string_nonCharacterInUTF-8_U+10FFFF,true
1. Parse Validation,simdjson,y_number,true
1. Parse Validation,simdjson,y_number_real_capital_e_pos_exp,true
1. Parse Validation,simdjson,y_array_false,true
1. Parse Validation,simdjson,y_array_with_1_and_newline,true
1. Parse Validation,simdjson,y_number_0e1,true
1. Parse Validation,simdjson,y_string_reservedCharacterInUTF-8_U+1BFFF,true
1. Parse Validation,simdjson,y_array_with_trailing_space,true
1. Parse Validation,simdjson,y_string_comments,true
1. Parse Validation,simdjson,y_string_three-byte-utf-8,true
1. Parse Validation,simdjson,y_string_double_escape_n,true
1. Parse Validation,simdjson,y_array_empty-string,true
1. Parse Validation,simdjson,y_object_empty,true
1. Parse Validation,simdjson,y_object_simple,true
1. Parse Validation,simdjson,y_string_one-byte-utf-8,true
1. Parse Validation,simdjson,y_number_real_capital_e,true
1. Parse Validation,simdjson,y_object_long_strings,true
1. Parse Validation,simdjson,y_string_utf8,true
1. Parse Validation,simdjson,y_object_empty_key,true
1. Parse Validation,simdjson,y_string_unicode_U+2064_invisible_plus,true
1. Parse Validation,simdjson,y_structure_whitespace_array,true
1. Parse Validation,simdjson,y_object_duplicated_key,true
1. Parse Validation,simdjson,y_array_with_leading_space,true
1. Parse Validation,simdjson,y_string_space,true
1. Parse Validation,simdjson,pass01,true
1. Parse Validation,simdjson,y_object_escaped_null_in_key,true
1. Parse Validation,simdjson,y_number_negative_one,true
1. Parse Validation,simdjson,y_structure_lonely_false,true
1. Parse Validation,simdjson,y_structure_trailing_newline,true
1. Parse Validation,simdjson,y_number_minus_zero,true
1. Parse Validation,simdjson,y_string_last_surrogates_1_and_2,true
1. Parse Validation,simdjson,y_structure_lonely_string,true
1. Parse Validation,simdjson,y_string_unicode,true
1. Parse Validation,simdjson,y_string_unicodeEscapedBackslash,true
1. Parse Validation,simdjson,y_number_real_exponent,true
1. Parse Validation,simdjson,y_structure_lonely_negative_real,true
1. Parse Validation,simdjson,y_string_null_escape,true
1. Parse Validation,simdjson,y_number_int_with_exp,true
1. Parse Validation,simdjson,y_number_negative_zero,true
1. Parse Validation,simdjson,y_number_double_close_to_zero,true
1. Parse Validation,simdjson,y_string_unicode_U+FDD0_nonchar,true
1. Parse Validation,simdjson,y_array_arraysWithSpaces,true
1. Parse Validation,simdjson,y_string_unicode_U+1FFFE_nonchar,true
1. Parse Validation,simdjson,y_string_nbsp_uescaped,true
1. Parse Validation,simdjson,pass02,true
1. Parse Validation,simdjson,y_array_heterogeneous,true
1. Parse Validation,simdjson,y_number_0e+1,true
1. Parse Validation,simdjson,y_string_simple_ascii,true
1. Parse Validation,simdjson,y_object_basic,true
1. Parse Validation,simdjson,y_array_ending_with_newline,true
1. Parse Validation,simdjson,y_number_simple_int,true
1. Parse Validation,simdjson,y_number_after_space,true
1. Parse Validation,simdjson,y_string_pi,true
1. Parse Validation,simdjson,y_string_u+2028_line_sep,true
1. Parse Validation,simdjson,y_string_in_array,true
1. Parse Validation,simdjson,y_object_extreme_numbers,true
1. Parse Validation,simdjson,y_object_with_newlines,true
1. Parse Validation,simdjson,y_string_double_escape_a,true
1. Parse Validation,simdjson,y_string_unicode_U+FFFE_nonchar,true
1. Parse Validation,simdjson,y_structure_lonely_int,true
1. Parse Validation,simdjson,y_number_negative_int,true
1. Parse Validation,simdjson,y_string_u+2029_par_sep,true
1. Parse Validation,simdjson,y_string_escaped_noncharacter,true
1. Parse Validation,simdjson,y_string_unescaped_char_delete,true
1. Parse Validation,simdjson,y_string_unicode_escaped_double_quote,true
1. Parse Validation,simdjson,y_object_string_unicode,true
1. Parse Validation,simdjson,y_string_allowed_escapes,true
1. Parse Validation,simdjson,y_array_null,true
1. Parse Validation,simdjson,y_string_surrogates_U+1D11E_MUSICAL_SYMBOL_G_CLEF,true
1. Parse Validation,simdjson,y_number_real_neg_exp,true
1. Parse Validation,simdjson,y_string_uEscape,true
1. Parse Validation,simdjson,y_structure_lonely_null,true
1. Parse Validation,simdjson,y_string_backslash_doublequotes,true
1. Parse Validation,simdjson,y_number_simple_real,true
1. Parse Validation,simdjson,y_structure_string_empty,true
1. Parse Validation,simdjson,y_string_unicode_U+10FFFE_nonchar,true
1. Parse Validation,simdjson,y_string_nonCharacterInUTF-8_U+FFFF,true
1. Parse Validation,simdjson,y_array_with_several_null,true
1. Parse Validation,simdjson,y_string_uescaped_newline,true
1. Parse Validation,simdjson,y_string_unicode_2,true
1. Parse Validation,simdjson,y_string_in_array_with_leading_space,true
1. Parse Validation,simdjson,y_string_1_2_3_bytes_UTF-8_sequences,true
1. Parse Validation,simdjson,y_object,true
1. Parse Validation,simdjson,y_number_real_pos_exponent,true
1. Parse Validation,simdjson,fail21,true
1. Parse Validation,simdjson,fail09,true
1. Parse Validation,simdjson,fail16,true
1. Parse Validation,simdjson,fail30,true
1. Parse Validation,simdjson,fail28,true
1. Parse Validation,simdjson,fail24,true
1. Parse Validation,simdjson,fail08,true
1. Parse Validation,simdjson,fail12,true
1. Parse Validation,simdjson,fail13,true
1. Parse Validation,simdjson,fail33,true
1. Parse Validation,simdjson,fail03,true
1. Parse Validation,simdjson,fail27,true
1. Parse Validation,simdjson,fail29,true
1. Parse Validation,simdjson,fail07,true
1. Parse Validation,simdjson,fail26,true
1. Parse Validation,simdjson,fail06,true
1. Parse Validation,simdjson,fail31,true
1. Parse Validation,simdjson,fail19,true
1. Parse Validation,simdjson,fail05,true
1. Parse Validation,simdjson,fail32,true
1. Parse Validation,simdjson,fail23,true
1. Parse Validation,simdjson,fail22,true
1. Parse Validation,simdjson,fail25,true
1. Parse Validation,simdjson,fail11,true
1. Parse Validation,simdjson,fail04,true
1. Parse Validation,simdjson,fail02,true
1. Parse Validation,simdjson,fail10,true
1. Parse Validation,simdjson,fail17,true
1. Parse Validation,simdjson,fail14,true
1. Parse Validation,simdjson,fail20,true
1. Parse Validation,simdjson,fail15,true
2. Parse Double,simdjson,0.0,true
2. Parse Double,simdjson,-0.0,true
2. Parse Double,simdjson,1.0,true
2. Parse Double,simdjson,-1.0,true
2. Parse Double,simdjson,1.5,true
2. Parse Double,simdjson,-1.5,true
2. Parse Double,simdjson,3.1416,true
2. Parse Double,simdjson,1E10,true
2. Parse Double,simdjson,1e10,true
2. Parse Double,simdjson,1E+10,true
2. Parse Double,simdjson,1E-10,true
2. Parse Double,simdjson,-1E10,true
2. Parse Double,simdjson,-1e10,true
2. Parse Double,simdjson,-1E+10],true
2. Parse Double,simdjson,-1E-10,true
2. Parse Double,simdjson,1.234E+10,true
2. Parse Double,simdjson,1.234E-10,true
2. Parse Double,simdjson,1.79769e+308,true
2. Parse Double,simdjson,2.22507e-308,true
2. Parse Double,simdjson,-1.79769e+308,true
2. Parse Double,simdjson,-2.22507e-308,true
2. Parse Double,simdjson,min denormal,true
2. Parse Double,simdjson,max subnormal,true
2. Parse Double,simdjson,min normal,true
2. Parse Double,simdjson,max double,true
2. Parse Double,simdjson,must underflow,true
2. Parse Double,simdjson,2^64,false
2. Parse Double,simdjson,-2^63-1,false
2. Parse Double,simdjson,issues/120,true
2. Parse Double,simdjson,123e34,true
2. Parse Double,simdjson,45913141877270640000.0,true
2. Parse Double,simdjson,2.2250738585072011e-308,true
2. Parse Double,simdjson,1e-214748363,true
2. Parse Double,simdjson,1e-214748364,true
2. Parse Double,simdjson,nax double/other,true
2. Parse Double,simdjson,java-hang,true
2. Parse Double,simdjson,2...564e-308,true
2. Parse Double,simdjson,2...565e-308,true
2. Parse Double,simdjson,0.99...84375,true
2. Parse Double,simdjson,0.99...84374,true
2. Parse Double,simdjson,0.99...84376,true
2. Parse Double,simdjson,1.00...03125,true
2. Parse Double,simdjson,1.00...03124,true
2. Parse Double,simdjson,1.00...03126,true
2. Parse Double,simdjson,720...28.0,true
2. Parse Double,simdjson,720...36.0,true
2. Parse Double,simdjson,720...32.0,true
2. Parse Double,simdjson,720...99e-5,true
2. Parse Double,simdjson,720...01e-5,true
2. Parse Double,simdjson,922...84.0,true
2. Parse Double,simdjson,922...08.0,true
2. Parse Double,simdjson,922...96.0,true
2. Parse Double,simdjson,922...9e-5,true
2. Parse Double,simdjson,922...1e-5,true
2. Parse Double,simdjson,101...384,false
2. Parse Double,simdjson,101...008,false
2. Parse Double,simdjson,101...696,false
2. Parse Double,simdjson,101...9e-5,true
2. Parse Double,simdjson,101...1e-5,true
2. Parse Double,simdjson,570...808,false
2. Parse Double,simdjson,570...496,false
2. Parse Double,simdjson,570...152,false
2. Parse Double,simdjson,570...9e-3,true
2. Parse Double,simdjson,570...1e-3,true
2. Parse Double,simdjson,n1e308,false
2. Parse Double,simdjson,trimming,true
3. Parse String,simdjson,empty,true
3. Parse String,simdjson,ascii,true
3. Parse String,simdjson,newline,true
3. Parse String,simdjson,utf16 zero,true
3. Parse String,simdjson,whitesp,true
3. Parse String,simdjson,utf16 dollar,true
3. Parse String,simdjson,utf16 cent,true
3. Parse String,simdjson,utf16 euro,true
3. Parse String,simdjson,utf16 gclef,true
4. Roundtrip,simdjson,roundtrip21,true
4. Roundtrip,simdjson,roundtrip07,true
4. Roundtrip,simdjson,roundtrip22,true
4. Roundtrip,simdjson,roundtrip04,true
4. Roundtrip,simdjson,roundtrip19,false
4. Roundtrip,simdjson,roundtrip08,true
4. Roundtrip,simdjson,roundtrip02,true
4. Roundtrip,simdjson,roundtrip10,false
4. Roundtrip,simdjson,roundtrip25,false
4. Roundtrip,simdjson,roundtrip23,true
4. Roundtrip,simdjson,roundtrip03,true
4. Roundtrip,simdjson,roundtrip13,false
4. Roundtrip,simdjson,roundtrip11,true
4. Roundtrip,simdjson,roundtrip05,true
4. Roundtrip,simdjson,roundtrip12,true
4. Roundtrip,simdjson,roundtrip26,false
4. Roundtrip,simdjson,roundtrip06,true
4. Roundtrip,simdjson,roundtrip24,true
4. Roundtrip,simdjson,roundtrip14,false
4. Roundtrip,simdjson,roundtrip20,false
4. Roundtrip,simdjson,roundtrip01,true
4. Roundtrip,simdjson,roundtrip16,true
4. Roundtrip,simdjson,roundtrip17,true
4. Roundtrip,simdjson,roundtrip15,true
4. Roundtrip,simdjson,roundtrip09,true
4. Roundtrip,simdjson,roundtrip18,false
4. Roundtrip,simdjson,roundtrip27,false
1. Parse Validation,SimpleJSON (C++),y_string_with_del_character,true
1. Parse Validation,SimpleJSON (C++),y_object_duplicated_key_and_value,true
1. Parse Validation,SimpleJSON (C++),y_string_accepted_surrogate_pairs,true
1. Parse Validation,SimpleJSON (C++),y_array_empty,true
1. Parse Validation,SimpleJSON (C++),pass03,true
1. Parse Validation,SimpleJSON (C++),y_structure_true_in_array,true
1. Parse Validation,SimpleJSON (C++),y_string_escaped_control_character,true
1. Parse Validation,SimpleJSON (C++),y_string_two-byte-utf-8,true
1. Parse Validation,SimpleJSON (C++),y_string_unicode_U+200B_ZERO_WIDTH_SPACE,true
1. Parse Validation,SimpleJSON (C++),y_string_accepted_surrogate_pair,true
1. Parse Validation,SimpleJSON (C++),y_number_real_capital_e_neg_exp,true
1. Parse Validation,SimpleJSON (C++),y_structure_lonely_true,true
1. Parse Validation,SimpleJSON (C++),y_number_real_fraction_exponent,true
1. Parse Validation,SimpleJSON (C++),y_string_backslash_and_u_escaped_zero,true
1. Parse Validation,SimpleJSON (C++),y_string_nonCharacterInUTF-8_U+10FFFF,true
1. Parse Validation,SimpleJSON (C++),y_number,true
1. Parse Validation,SimpleJSON (C++),y_number_real_capital_e_pos_exp,true
1. Parse Validation,SimpleJSON (C++),y_array_false,true
1. Parse Validation,SimpleJSON (C++),y_array_with_1_and_newline,true
1. Parse Validation,SimpleJSON (C++),y_number_0e1,true
1. Parse Validation,SimpleJSON (C++),y_string_reservedCharacterInUTF-8_U+1BFFF,true
1. Parse Validation,SimpleJSON (C++),y_array_with_trailing_space,true
1. Parse Validation,SimpleJSON (C++),y_string_comments,true
1. Parse Validation,SimpleJSON (C++),y_string_three-byte-utf-8,true
1. Parse Validation,SimpleJSON (C++),y_string_double_escape_n,true
1. Parse Validation,SimpleJSON (C++),y_array_empty-string,true
1. Parse Validation,SimpleJSON (C++),y_object_empty,true
1. Parse Validation,SimpleJSON (C++),y_object_simple,true
1. Parse Validation,SimpleJSON (C++),y_string_one-byte-utf-8,true
1. Parse Validation,SimpleJSON (C++),y_number_real_capital_e,true
1. Parse Validation,SimpleJSON (C++),y_object_long_strings,true
1. Parse Validation,SimpleJSON (C++),y_string_utf8,true
1. Parse Validation,SimpleJSON (C++),y_object_empty_key,true
1. Parse Validation,SimpleJSON (C++),y_string_unicode_U+2064_invisible_plus,true
1. Parse Validation,SimpleJSON (C++),y_structure_whitespace_array,true
1. Parse Validation,SimpleJSON (C++),y_object_duplicated_key,true
1. Parse Validation,SimpleJSON (C++),y_array_with_leading_space,true
1. Parse Validation,SimpleJSON (C++),y_string_space,true
1. Parse Validation,SimpleJSON (C++),pass01,true
1. Parse Validation,SimpleJSON (C++),y_object_escaped_null_in_key,true
1. Parse Validation,SimpleJSON (C++),y_number_negative_one,true
1. Parse Validation,SimpleJSON (C++),y_structure_lonely_false,true
1. Parse Validation,SimpleJSON (C++),y_structure_trailing_newline,true
1. Parse Validation,SimpleJSON (C++),y_number_minus_zero,true
1. Parse Validation,SimpleJSON (C++),y_string_last_surrogates_1_and_2,true
1. Parse Validation,SimpleJSON (C++),y_structure_lonely_string,true
1. Parse Validation,SimpleJSON (C++),y_string_unicode,true
1. Parse Validation,SimpleJSON (C++),y_string_unicodeEscapedBackslash,true
1. Parse Validation,SimpleJSON (C++),y_number_real_exponent,true
1. Parse Validation,SimpleJSON (C++),y_structure_lonely_negative_real,true
1. Parse Validation,SimpleJSON (C++),y_string_null_escape,true
1. Parse Validation,SimpleJSON (C++),y_number_int_with_exp,true
1. Parse Validation,SimpleJSON (C++),y_number_negative_zero,true
1. Parse Validation,SimpleJSON (C++),y_number_double_close_to_zero,true
1. Parse Validation,SimpleJSON (C++),y_string_unicode_U+FDD0_nonchar,true
1. Parse Validation,SimpleJSON (C++),y_array_arraysWithSpaces,true
1. Parse Validation,SimpleJSON (C++),y_string_unicode_U+1FFFE_nonchar,true
1. Parse Validation,SimpleJSON (C++),y_string_nbsp_uescaped,true
1. Parse Validation,SimpleJSON (C++),pass02,true
1. Parse Validation,SimpleJSON (C++),y_array_heterogeneous,true
1. Parse Validation,SimpleJSON (C++),y_number_0e+1,true
1. Parse Validation,SimpleJSON (C++),y_string_simple_ascii,true
1. Parse Validation,SimpleJSON (C++),y_object_basic,true
1. Parse Validation,SimpleJSON (C++),y_array_ending_with_newline,true
1. Parse Validation,SimpleJSON (C++),y_number_simple_int,true
1. Parse Validation,SimpleJSON (C++),y_number_after_space,true
1. Parse Validation,SimpleJSON (C++),y_string_pi,true
1. Parse Validation,SimpleJSON (C++),y_string_u+2028_line_sep,true
1. Parse Validation,SimpleJSON (C++),y_string_in_array,true
1. Parse Validation,SimpleJSON (C++),y_object_extreme_numbers,true
1. Parse Validation,SimpleJSON (C++),y_object_with_newlines,true
1. Parse Validation,SimpleJSON (C++),y_string_double_escape_a,true
1. Parse Validation,SimpleJSON (C++),y_string_unicode_U+FFFE_nonchar,true
1. Parse Validation,SimpleJSON (C++),y_structure_lonely_int,true
1. Parse Validation,SimpleJSON (C++),y_number_negative_int,true
1. Parse Validation,SimpleJSON (C++),y_string_u+2029_par_sep,true
1. Parse Validation,SimpleJSON (C++),y_string_escaped_noncharacter,true
1. Parse Validation,SimpleJSON (C++),y_string_unescaped_char_delete,true
1. Parse Validation,SimpleJSON (C++),y_string_unicode_escaped_double_quote,true
1. Parse Validation,SimpleJSON (C++),y_object_string_unicode,true
1. Parse Validation,SimpleJSON (C++),y_string_allowed_escapes,true
1. Parse Validation,SimpleJSON (C++),y_array_null,true
1. Parse Validation,SimpleJSON (C++),y_string_surrogates_U+1D11E_MUSICAL_SYMBOL_G_CLEF,true
1. Parse Validation,SimpleJSON (C++),y_number_real_neg_exp,true
1. Parse Validation,SimpleJSON (C++),y_string_uEscape,true
1. Parse Validation,SimpleJSON (C++),y_structure_lonely_null,true
1. Parse Validation,SimpleJSON (C++),y_string_backslash_doublequotes,true
1. Parse Validation,SimpleJSON (C++),y_number_simple_real,true
1. Parse Validation,SimpleJSON (C++),y_structure_string_empty,true
1. Parse Validation,SimpleJSON (C++),y_string_unicode_U+10FFFE_nonchar,true
1. Parse Validation,SimpleJSON (C++),y_string_nonCharacterInUTF-8_U+FFFF,true
1. Parse Validation,SimpleJSON (C++),y_array_with_several_null,true
1. Parse Validation,SimpleJSON (C++),y_string_uescaped_newline,true
1. Parse Validation,SimpleJSON (C++),y_string_unicode_2,true
1. Parse Validation,SimpleJSON (C++),y_string_in_array_with_leading_space,true
1. Parse Validation,SimpleJSON (C++),y_string_1_2_3_bytes_UTF-8_sequences,true
1. Parse Validation,SimpleJSON (C++),y_object,true
1. Parse Validation,SimpleJSON (C++),y_number_real_pos_exponent,true
1. Parse Validation,SimpleJSON (C++),fail21,true
1. Parse Validation,SimpleJSON (C++),fail09,true
1. Parse Validation,SimpleJSON (C++),fail16,true
1. Parse Validation,SimpleJSON (C++),fail30,true
1. Parse Validation,SimpleJSON (C++),fail28,true
1. Parse Validation,SimpleJSON (C++),fail24,true
1. Parse Validation,SimpleJSON (C++),fail08,true
1. Parse Validation,SimpleJSON (C++),fail12,true
1. Parse Validation,SimpleJSON (C++),fail13,true
1. Parse Validation,SimpleJSON (C++),fail33,true
1. Parse Validation,SimpleJSON (C++),fail03,true
1. Parse Validation,SimpleJSON (C++),fail27,true
1. Parse Validation,SimpleJSON (C++),fail29,true
1. Parse Validation,SimpleJSON (C++),fail07,true
1. Parse Validation,SimpleJSON (C++),fail26,true
1. Parse Validation,SimpleJSON (C++),fail06,true
1. Parse Validation,SimpleJSON (C++),fail31,true
